# Entries with a letter at the end indicate that this letter grade or higher is required for the prereq to be valid.
RAD-225,ENG-101
RAD-225,RAD-205
RAD-139,ENG-101
RAD-139,RAD-129
RAD-235,ENG-101
RAD-281,ENG-101
RAD-281,RAD-181
RAD-165,ENG-101
RAD-165,RAD-155
RAD-267,ENG-101
RAD-267,RAD-257
RAD-101,ENG-101
RAD-101,BIO-211
RAD-101,MAT-110
RAD-101,BIO-210
RAD-102,ENG-101
RAD-102,BIO-211
RAD-102,MAT-110
RAD-102,BIO-210
RAD-121,ENG-101
RAD-121,BIO-211
RAD-121,MAT-110
RAD-121,BIO-210
RAD-150,ENG-101
RAD-150,RAD-165
RAD-201,ENG-101
RAD-201,RAD-281
RAD-236,ENG-101
RAD-236,RAD-139
REL-101,ENG-101
RES-111,ENG-101
RES-111,RES-110
RES-131,ENG-101
RES-131,RES-121
RES-142,ENG-101
RES-142,RES-243
RES-205,ENG-101
RES-246,ENG-101
RES-253,ENG-101
RES-253,RES-152
RES-140,ENG-101
RES-140,RES-131
RES-140,RES-246
RES-243,ENG-101
RES-243,RES-140
RES-247,ENG-101
RES-247,RES-246
RES-249,ENG-101
RES-249,RES-205
RES-152,ENG-101
RES-152,RES-150
SAC-200,ENG-101
SAC-205,ENG-101
SAC-205,SAC-101
SAC-207,ENG-101
SAC-209,ENG-101
SAC-209,SAC-101
SAC-201,ENG-101
SAC-201,SAC-101
SAC-206,ENG-101
SAC-206,SAC-101
SAC-202,ENG-101
SAC-202,SAC-101
SAC-203,ENG-101
SAC-203,SAC-200
SAC-204,ENG-101
SAC-204,SAC-101
SAC-208,ENG-101
SOC-101,ENG-101
SOC-102,ENG-101
SOC-205,ENG-101
SOC-210,ENG-101
SPA-101,ENG-101
SPA-201,ENG-101
SPA-201,SPA-102,C
SPA-102,ENG-101
SPA-102,SPA-101,C
SPA-202,ENG-101
SPA-202,SPA-201,C
SPA-100,ENG-032
SPA-100,ENG-101
SPC-205,ENG-101
SPC-209,ENG-101
TDR-104,MAT-033
TDR-104,RWR-032
TDR-104,TDR-101
THE-101,ENG-101
VET-104,ENG-101
VET-105,ENG-101
VET-112,ENG-101
VET-203,ENG-101
VET-101,ENG-101
VET-117,ENG-101
VET-117,VET-112
VET-152,ENG-101
VET-207,ENG-101
VET-207,VET-240
VET-250,ENG-101
VET-160,ENG-101
VET-160,VET-101
VET-160,VET-104
VET-170,ENG-101
VET-170,VET-250
VET-260,ENG-101
VET-260,VET-250
WLD-203,ENG-101
WLD-203,WLD-126
AET-202,ENG-101
EDU-201,ENG-101
EDU-201,MAT-033
EDU-201,ECD-203
EDU-205,ENG-101
EDU-205,MAT-033
EDU-241,ENG-101
EDU-241,ECD-203
EDU-230,ENG-101
EDU-230,ECD-203
EVT-101,ENG-101
LOG-125,ENG-101
LOG-215,ENG-101
LOG-235,ENG-101
LOG-240,ENG-101
AGR-201,ENG-101
ASL-101,ENG-101
ASL-102,ENG-101
ASL-102,ASL-101
HRT-101,ENG-101
HRT-106,ENG-101
HRT-110,ENG-101
HRT-153,ENG-101
HRT-102,ENG-101
HRT-107,ENG-101
HRT-130,ENG-101
HRT-169,ENG-101
HRT-171,ENG-101
HRT-108,ENG-101
HRT-132,ENG-101
HRT-139,ENG-101
HRT-150,ENG-101
HRT-212,ENG-101
HRT-212,HRT-102
LEG-135,ENG-101
LEG-201,ENG-101
LEG-242,ENG-101
LEG-242,LEG-132
LEG-242,LEG-135
LEG-242,LEG-201
LEG-132,ENG-101
LEG-132,LEG-135
LEG-232,ENG-101
LEG-232,LEG-135
LEG-232,LEG-201
LEG-232,LEG-120
AMT-209,ENG-101
AMT-209,EIT-244
AMT-105,ENG-101
AMT-205,ENG-101
AMT-205,AMT-105
EIT-110,ENG-101
EIT-110,EET-113
EIT-244,ENG-101
EIT-244,EIT-110
EET-145,ENG-101
EET-145,EGR-104
EET-131,ENG-101
EET-131,EET-113
EET-274,ENG-101
EET-274,EET-145
TRL-106,ENG-101
