Analytic Geometry & Calculus I,MAT-140-002,M W,2023 Fall 1,8/22/2023 - 10/11/2023,05:00 PM - 08:55 PM,Thornley,920,741,LEC,30,14
Contemporary Mathematics,MAT-155-001,T TH,2023 Fall 1,8/22/2023 - 10/11/2023,09:00 AM - 12:00 PM,Thornley,920,211LAB8,ISP,20,19
Contemporary Mathematics,MAT-155-W01,,2023 Fall 1,8/22/2023 - 10/11/2023,,Off Site,,,INT,35,33
Contemporary Mathematics,MAT-155-W02,,2023 Fall 1,8/22/2023 - 10/11/2023,,Off Site,,,INT,35,30
Contemporary Mathematics,MAT-155-W03,,2023 Fall 1,8/22/2023 - 10/11/2023,,Off Site,,,INT,35,32
Alg Geo & Trig I,MAT-170-001,M W F,2023 Fall 1,8/22/2023 - 10/11/2023,01:00 PM - 02:50 PM,Thornley,920,741,LEC,30,24
Analytic Geometry & Calc III,MAT-240-004,M W,2023 Fall 1,8/22/2023 - 10/11/2023,05:00 PM - 08:55 PM,Thornley,920,735,LEC,15,12
Analytic Geometry & Calc III,MAT-240-074,M W,2023 Fall 1,8/22/2023 - 10/11/2023,05:00 PM - 08:55 PM,Off Site,,,SOM,20,15
Med Assist Lab Procedures - L,MED-122L-001,M,2023 Fall 1,8/22/2023 - 10/11/2023,09:00 AM - 11:40 AM,Thornley,630,221,LAB,10,7
Med Assist Lab Procedures - L,MED-122L-002,W,2023 Fall 1,8/22/2023 - 10/11/2023,09:00 AM - 11:40 AM,Thornley,630,221,LAB,10,8
Med Assisting Lab Procedures I,MED-122-W01,,2023 Fall 1,8/22/2023 - 10/11/2023,,Off Site,,,INT,30,15
Med. Assisting Financial Mgmt,MED-134-W01,,2023 Fall 1,8/22/2023 - 10/11/2023,,Off Site,,,INT,30,15
Med Office Insurance I - Lab,MED-135L-001,F,2023 Fall 1,8/22/2023 - 10/11/2023,09:00 AM - 11:40 AM,Thornley,630,223,LAB,10,7
Med Office Insurance I - Lab,MED-135L-002,M,2023 Fall 1,8/22/2023 - 10/11/2023,09:00 AM - 11:40 AM,Thornley,630,223,LAB,10,8
Medical Office Insurance I,MED-135-W01,,2023 Fall 1,8/22/2023 - 10/11/2023,,Off Site,,,INT,30,15
Fluids Principles/Application,MET-237-002,M,2023 Fall 1,8/22/2023 - 10/11/2023,10:00 AM - 02:30 PM,Thornley,1000,102,HYB,17,12
Principles of Management,MGT-101-002,TH,2023 Fall 1,8/22/2023 - 10/11/2023,10:00 AM - 11:30 AM,Thornley,200,126,HYB,30,25
Principles of Management,MGT-101-W01,,2023 Fall 1,8/22/2023 - 10/11/2023,,Off Site,,,INT,35,36
Principles of Management,MGT-101-W02,,2023 Fall 1,8/22/2023 - 10/11/2023,,Off Site,,,INT,35,36
Small Business Management,MGT-120-001,T,2023 Fall 1,8/22/2023 - 10/11/2023,11:30 AM - 01:00 PM,Thornley,200,144,HYB,30,25
Human Resource Management,MGT-201-W01,,2023 Fall 1,8/22/2023 - 10/11/2023,,Off Site,,,INT,35,37
Production Management,MGT-235-W01,,2023 Fall 1,8/22/2023 - 10/11/2023,,Off Site,,,INT,35,27
Organizational Behavior,MGT-255-W01,,2023 Fall 1,8/22/2023 - 10/11/2023,,Off Site,,,INT,35,42
Managerial Communication,MGT-270-W01,,2023 Fall 1,8/22/2023 - 10/11/2023,,Off Site,,,INT,35,38
Marketing,MKT-101-001,M,2023 Fall 1,8/22/2023 - 10/11/2023,12:40 PM - 02:35 PM,Thornley,500,202,HYB,35,35
Marketing,MKT-101-003,M W,2023 Fall 1,8/22/2023 - 10/11/2023,01:30 PM - 03:00 PM,Off Site,,,SOM,0,9
Marketing,MKT-101-W01,,2023 Fall 1,8/22/2023 - 10/11/2023,,Off Site,,,INT,35,38
Customer Service Principles,MKT-130-W01,,2023 Fall 1,8/22/2023 - 10/11/2023,,Off Site,,,INT,35,32
Consumer Behavior,MKT-250-W01,,2023 Fall 1,8/22/2023 - 10/11/2023,,Off Site,,,INT,35,32
Clinic Exp. Urinalysis/Fluids,MLT-107-Z01,F,2023 Fall 1,8/22/2023 - 10/11/2023,09:00 AM - 03:00 PM,Off Site,HOSP,ML101,LAB,5,2
Basic Concept Blood Bank - Lab,MLT-116L-001,M,2023 Fall 1,8/22/2023 - 10/11/2023,09:30 AM - 12:10 PM,Thornley,920,793B,LAB,6,4
Basic Concept Blood Bank - Lab,MLT-116L-002,W,2023 Fall 1,8/22/2023 - 10/11/2023,09:30 AM - 12:10 PM,Thornley,920,793B,LAB,6,3
Basic Concept of Blood Banking,MLT-116-W02,W TH,2023 Fall 1,8/22/2023 - 10/11/2023,01:30 PM - 03:10 PM,Off Site,,,SOM,20,7
Advanced Microbiology I - Lab,MLT-206L-001,M T,2023 Fall 1,8/22/2023 - 10/11/2023,01:30 PM - 03:30 PM,Thornley,920,793A,LAB,8,8
Advanced Microbiology I,MLT-206-W01,T TH,2023 Fall 1,8/22/2023 - 10/11/2023,11:00 AM - 12:30 PM,Off Site,,,SOM,20,8
Advanced Hematology I - Lab,MLT-211L-001,M,2023 Fall 1,8/22/2023 - 10/11/2023,10:00 AM - 12:40 PM,Thornley,920,793A,LAB,6,5
Advanced Hematology I - Lab,MLT-211L-002,W,2023 Fall 1,8/22/2023 - 10/11/2023,10:00 AM - 12:40 PM,Thornley,920,793A,LAB,6,4
Advanced Hematology I,MLT-211-W01,T TH,2023 Fall 1,8/22/2023 - 10/11/2023,09:00 AM - 10:30 AM,Off Site,,,SOM,20,9
Introduction to Machine Tool,MTT-101-002,M,2023 Fall 1,8/22/2023 - 10/11/2023,05:30 PM - 05:59 PM,Thornley,800,825,HYB,15,13
Introduction to Machine Tool,MTT-101-002,M,2023 Fall 1,8/22/2023 - 10/11/2023,06:00 PM - 09:00 PM,Thornley,800,825,LAB,15,13
Music Appreciation,MUS-105-001,T TH,2023 Fall 1,8/22/2023 - 10/11/2023,11:00 AM - 12:45 PM,Thornley,300,361,HYB,30,24
Music Appreciation,MUS-105-B02,M W,2023 Fall 1,8/22/2023 - 10/11/2023,10:15 AM - 12:10 PM,Berkeley,6100,152,HYB,30,25
Music Appreciation,MUS-105-MP1,T TH,2023 Fall 1,8/22/2023 - 10/11/2023,09:00 AM - 10:45 AM,Mt. Pleasant,9100,112,HYB,30,18
Music Appreciation,MUS-105-W01,,2023 Fall 1,8/22/2023 - 10/11/2023,,Off Site,,,INT,30,30
Music Appreciation,MUS-105-W02,,2023 Fall 1,8/22/2023 - 10/11/2023,,Off Site,,,INT,30,30
Music Appreciation,MUS-105-W03,,2023 Fall 1,8/22/2023 - 10/11/2023,,Off Site,,,INT,30,25
Pre-Nursing,NUR-100-001,T,2023 Fall 1,8/22/2023 - 10/11/2023,09:45 AM - 10:45 AM,Thornley,970,334,HYB,0,6
Pre-Nursing,NUR-100-002,T,2023 Fall 1,8/22/2023 - 10/11/2023,11:15 AM - 12:15 PM,Thornley,970,338,HYB,0,8
Pre-Nursing,NUR-100-003,W,2023 Fall 1,8/22/2023 - 10/11/2023,09:45 AM - 10:45 AM,Thornley,970,338,HYB,0,10
Pre-Nursing,NUR-100-004,W,2023 Fall 1,8/22/2023 - 10/11/2023,11:15 AM - 12:15 PM,Thornley,970,338,HYB,0,6
Basic Nursing Care Skills,NUR-102-001,W,2023 Fall 1,8/22/2023 - 10/11/2023,09:30 AM - 12:30 PM,Thornley,970,106,HYB,180,169
Basic Nursing Care Skills,NUR-102-001,W,2023 Fall 1,8/22/2023 - 10/11/2023,09:30 AM - 12:30 PM,Thornley,970,107,HYB,180,169
Basic Nursing Care Skills,NUR-102-001,W,2023 Fall 1,8/22/2023 - 10/11/2023,09:30 AM - 12:30 PM,Thornley,970,108,HYB,180,169
Basic Nur Care Skills I-Lab,NUR-102L-001,M,2023 Fall 1,8/22/2023 - 10/11/2023,08:30 AM - 03:00 PM,Thornley,970,228,OL,0,9
Basic Nur Care Skills I-Lab,NUR-102L-002,M,2023 Fall 1,8/22/2023 - 10/11/2023,08:30 AM - 03:00 PM,Thornley,970,228,OL,9,10
Basic Nur Care Skills I-Lab,NUR-102L-003,M,2023 Fall 1,8/22/2023 - 10/11/2023,08:30 AM - 03:00 PM,Thornley,970,228,OL,9,10
Basic Nur Care Skills I-Lab,NUR-102L-004,M,2023 Fall 1,8/22/2023 - 10/11/2023,08:30 AM - 03:00 PM,Thornley,970,228,OL,9,8
Basic Nur Care Skills I-Lab,NUR-102L-005,M,2023 Fall 1,8/22/2023 - 10/11/2023,08:30 AM - 03:00 PM,Thornley,970,228,OL,9,10
Basic Nur Care Skills I-Lab,NUR-102L-006,M,2023 Fall 1,8/22/2023 - 10/11/2023,08:30 AM - 03:00 PM,Thornley,970,228,OL,9,9
Basic Nur Care Skills I-Lab,NUR-102L-007,T,2023 Fall 1,8/22/2023 - 10/11/2023,08:30 AM - 03:00 PM,Thornley,970,228,OL,9,9
Basic Nur Care Skills I-Lab,NUR-102L-008,T,2023 Fall 1,8/22/2023 - 10/11/2023,08:30 AM - 03:00 PM,Thornley,970,235,OL,9,9
Basic Nur Care Skills I-Lab,NUR-102L-009,T,2023 Fall 1,8/22/2023 - 10/11/2023,08:30 AM - 03:00 PM,Thornley,970,228,OL,9,10
Basic Nur Care Skills I-Lab,NUR-102L-010,T,2023 Fall 1,8/22/2023 - 10/11/2023,08:30 AM - 03:00 PM,Thornley,970,228,OL,9,10
Basic Nur Care Skills I-Lab,NUR-102L-011,T,2023 Fall 1,8/22/2023 - 10/11/2023,08:30 AM - 03:00 PM,Thornley,970,228,OL,9,9
Basic Nur Care Skills I-Lab,NUR-102L-012,T,2023 Fall 1,8/22/2023 - 10/11/2023,08:30 AM - 03:00 PM,Thornley,970,228,OL,9,10
Basic Nur Care Skills I-Lab,NUR-102L-013,TH,2023 Fall 1,8/22/2023 - 10/11/2023,08:30 AM - 03:00 PM,Thornley,970,228,OL,9,10
Basic Nur Care Skills I-Lab,NUR-102L-014,TH,2023 Fall 1,8/22/2023 - 10/11/2023,08:30 AM - 03:00 PM,Thornley,970,228,OL,9,10
Basic Nur Care Skills I-Lab,NUR-102L-015,TH,2023 Fall 1,8/22/2023 - 10/11/2023,08:30 AM - 03:00 PM,Thornley,970,228,OL,0,8
Basic Nur Care Skills I-Lab,NUR-102L-016,TH,2023 Fall 1,8/22/2023 - 10/11/2023,08:30 AM - 03:00 PM,Thornley,970,228,OL,9,10
Basic Nur Care Skills I-Lab,NUR-102L-017,TH,2023 Fall 1,8/22/2023 - 10/11/2023,08:30 AM - 03:00 PM,Thornley,970,228,OL,9,8
Basic Nur Care Skills I-Lab,NUR-102L-018,TH,2023 Fall 1,8/22/2023 - 10/11/2023,08:30 AM - 03:00 PM,Thornley,970,228,OL,9,10
Basic Nur Care Skills I-Sem,NUR-102S-W01,,2023 Fall 1,8/22/2023 - 10/11/2023,,Off Site,,,INT,25,20
Basic Nur Care Skills I-Sem,NUR-102S-W02,,2023 Fall 1,8/22/2023 - 10/11/2023,,Off Site,,,INT,25,21
Basic Nur Care Skills I-Sem,NUR-102S-W03,,2023 Fall 1,8/22/2023 - 10/11/2023,,Off Site,,,INT,25,21
Basic Nur Care Skills I-Sem,NUR-102S-W04,,2023 Fall 1,8/22/2023 - 10/11/2023,,Off Site,,,INT,25,21
Basic Nur Care Skills I-Sem,NUR-102S-W05,,2023 Fall 1,8/22/2023 - 10/11/2023,,Off Site,,,INT,25,21
Basic Nur Care Skills I-Sem,NUR-102S-W06,,2023 Fall 1,8/22/2023 - 10/11/2023,,Off Site,,,INT,25,21
Basic Nur Care Skills I-Sem,NUR-102S-W07,,2023 Fall 1,8/22/2023 - 10/11/2023,,Off Site,,,INT,25,23
Basic Nur Care Skills I-Sem,NUR-102S-W08,,2023 Fall 1,8/22/2023 - 10/11/2023,,Off Site,,,INT,25,21
Pharmacology for Nurses,NUR-105-003,,2023 Fall 1,8/22/2023 - 10/11/2023,,Thornley,,,OL,20,24
Pharmacology for Nurses,NUR-105-004,,2023 Fall 1,8/22/2023 - 10/11/2023,,Thornley,,,OL,20,22
Health Promotion Families I,NUR-158-001,T,2023 Fall 1,8/22/2023 - 10/11/2023,09:30 AM - 11:10 AM,Thornley,970,107,HYB,40,64
Health Promotion Families I,NUR-158-001,T,2023 Fall 1,8/22/2023 - 10/11/2023,09:30 AM - 11:10 AM,Thornley,970,108,HYB,40,64
Health Promotion for Fam I - S,NUR-158S-001,T,2023 Fall 1,8/22/2023 - 10/11/2023,01:30 PM - 03:00 PM,Thornley,970,316,HYB,25,22
Health Promotion for Fam I - S,NUR-158S-002,T,2023 Fall 1,8/22/2023 - 10/11/2023,01:30 PM - 03:00 PM,Thornley,970,318,HYB,25,21
Health Promotion for Fam I - S,NUR-158S-003,T,2023 Fall 1,8/22/2023 - 10/11/2023,01:30 AM - 03:00 PM,Thornley,970,328,HYB,25,21
Health Promotion for Fam I - S,NUR-158S-003,T,2023 Fall 1,8/22/2023 - 10/11/2023,01:30 PM - 03:00 PM,Thornley,970,327,HYB,25,21
Health Promotion for Fam I,NUR-158C-Z01,M,2023 Fall 1,8/22/2023 - 10/11/2023,07:00 AM - 03:45 PM,Off Site,HOSP,111,LAB,5,6
Health Promotion for Fam I,NUR-158C-Z02,W,2023 Fall 1,8/22/2023 - 10/11/2023,07:00 AM - 03:45 PM,Off Site,HOSP,111,LAB,5,8
Health Promotion for Fam I,NUR-158C-Z03,M,2023 Fall 1,8/22/2023 - 10/11/2023,07:00 AM - 03:45 PM,Off Site,HOSP,111,LAB,5,8
Health Promotion for Fam I,NUR-158C-Z04,W,2023 Fall 1,8/22/2023 - 10/11/2023,07:00 AM - 03:45 PM,Off Site,HOSP,111,LAB,5,8
Health Promotion for Fam I,NUR-158C-Z05,M,2023 Fall 1,8/22/2023 - 10/11/2023,07:00 AM - 03:45 PM,Off Site,HOSP,111,LAB,5,8
Health Promotion for Fam I,NUR-158C-Z06,W,2023 Fall 1,8/22/2023 - 10/11/2023,07:00 AM - 03:45 PM,Off Site,HOSP,111,LAB,5,8
Health Promotion for Fam I,NUR-158C-Z08,W,2023 Fall 1,8/22/2023 - 10/11/2023,07:00 AM - 03:45 PM,Off Site,HOSP,111,LAB,5,6
Health Promotion for Fam I,NUR-158C-Z09,M,2023 Fall 1,8/22/2023 - 10/11/2023,07:00 AM - 03:45 PM,Off Site,HOSP,111,LAB,0,6
Health Promotion for Fam I,NUR-158C-Z10,W,2023 Fall 1,8/22/2023 - 10/11/2023,07:00 AM - 03:45 PM,Off Site,HOSP,111,LAB,0,6
Basic Concepts of Pharmacology,NUR-161-004,,2023 Fall 1,8/22/2023 - 10/11/2023,,Thornley,,,OL,20,24
Basic Concepts of Pharmacology,NUR-161-005,,2023 Fall 1,8/22/2023 - 10/11/2023,,Thornley,,,OL,20,24
Basic Concepts of Pharmacology,NUR-161-006,,2023 Fall 1,8/22/2023 - 10/11/2023,,Thornley,,,OL,20,23
Patient-Centered Nursing Care,NUR-195-001,M,2023 Fall 1,8/22/2023 - 10/11/2023,10:00 AM - 12:15 PM,Thornley,970,108,HYB,40,79
Patient-Centered Nursing -Sem,NUR-195S-001,W,2023 Fall 1,8/22/2023 - 10/11/2023,09:00 AM - 11:15 AM,Thornley,970,228,HYB,20,20
Patient-Centered Nursing -Sem,NUR-195S-002,W,2023 Fall 1,8/22/2023 - 10/11/2023,09:00 AM - 11:15 AM,Thornley,970,228,HYB,20,20
Patient-Centered Nursing -Sem,NUR-195S-003,W,2023 Fall 1,8/22/2023 - 10/11/2023,09:00 AM - 11:15 AM,Thornley,970,228,HYB,20,20
Patient-Centered Nursing -Sem,NUR-195S-004,W,2023 Fall 1,8/22/2023 - 10/11/2023,09:00 AM - 11:15 AM,Thornley,970,228,HYB,20,19
Patient-Cent. Nur. I Clinical,NUR-195C-Z01,T,2023 Fall 1,8/22/2023 - 10/11/2023,07:00 AM - 03:45 PM,Off Site,HOSP,111,LAB,8,8
Patient-Cent. Nur. I Clinical,NUR-195C-Z02,T,2023 Fall 1,8/22/2023 - 10/11/2023,07:00 AM - 03:45 PM,Off Site,HOSP,111,LAB,8,8
Patient-Cent. Nur. I Clinical,NUR-195C-Z03,T,2023 Fall 1,8/22/2023 - 10/11/2023,07:00 AM - 03:45 PM,Off Site,HOSP,111,LAB,8,8
Patient-Cent. Nur. I Clinical,NUR-195C-Z04,TH,2023 Fall 1,8/22/2023 - 10/11/2023,07:00 AM - 03:45 PM,Off Site,HOSP,111,LAB,8,8
Patient-Cent. Nur. I Clinical,NUR-195C-Z05,TH,2023 Fall 1,8/22/2023 - 10/11/2023,07:00 AM - 03:45 PM,Off Site,HOSP,111,LAB,8,7
Patient-Cent. Nur. I Clinical,NUR-195C-Z06,TH,2023 Fall 1,8/22/2023 - 10/11/2023,07:00 AM - 03:45 PM,Off Site,HOSP,111,LAB,8,8
Patient-Cent. Nur. I Clinical,NUR-195C-Z07,TH,2023 Fall 1,8/22/2023 - 10/11/2023,07:00 AM - 03:45 PM,Off Site,HOSP,111,LAB,8,7
Patient-Cent. Nur. I Clinical,NUR-195C-Z08,TH,2023 Fall 1,8/22/2023 - 10/11/2023,07:00 AM - 03:45 PM,Off Site,HOSP,111,LAB,5,5
Patient-Cent. Nur. I Clinical,NUR-195C-Z09,T,2023 Fall 1,8/22/2023 - 10/11/2023,07:00 AM - 03:45 PM,Off Site,HOSP,111,LAB,5,5
Patient-Cent. Nur. I Clinical,NUR-195C-Z10,T,2023 Fall 1,8/22/2023 - 10/11/2023,07:00 AM - 03:45 PM,Off Site,HOSP,111,LAB,8,8
Patient-Cent. Nur. I Clinical,NUR-195C-Z21,T,2023 Fall 1,8/22/2023 - 10/11/2023,07:00 AM - 03:45 PM,Off Site,HOSP,111,LAB,0,7
Patient-Centered Nur. Care II,NUR-205-001,M,2023 Fall 1,8/22/2023 - 10/11/2023,10:00 AM - 12:15 PM,Thornley,970,106,HYB,40,51
Patient-Cntrd Nursing II -Sem,NUR-205S-001,W,2023 Fall 1,8/22/2023 - 10/11/2023,12:00 PM - 02:15 PM,Thornley,970,228,HYB,20,20
Patient-Cntrd Nursing II -Sem,NUR-205S-002,W,2023 Fall 1,8/22/2023 - 10/11/2023,12:00 PM - 02:15 PM,Thornley,970,228,HYB,20,18
Patient-Cntrd Nursing II -Sem,NUR-205S-003,W,2023 Fall 1,8/22/2023 - 10/11/2023,12:00 PM - 02:15 PM,Thornley,970,228,HYB,20,13
Patient-Cent. Nur. II Clinical,NUR-205C-Z01,TH,2023 Fall 1,8/22/2023 - 10/11/2023,07:00 AM - 03:45 PM,Off Site,HOSP,111,LAB,5,8
Patient-Cent. Nur. II Clinical,NUR-205C-Z02,T,2023 Fall 1,8/22/2023 - 10/11/2023,07:00 AM - 03:45 PM,Off Site,HOSP,111,LAB,5,8
Patient-Cent. Nur. II Clinical,NUR-205C-Z03,T,2023 Fall 1,8/22/2023 - 10/11/2023,07:00 AM - 03:45 PM,Off Site,HOSP,111,LAB,5,8
Patient-Cent. Nur. II Clinical,NUR-205C-Z04,T,2023 Fall 1,8/22/2023 - 10/11/2023,07:00 AM - 03:45 PM,Off Site,HOSP,111,LAB,5,8
Patient-Cent. Nur. II Clinical,NUR-205C-Z05,TH,2023 Fall 1,8/22/2023 - 10/11/2023,07:00 AM - 03:45 PM,Off Site,HOSP,111,LAB,5,6
Patient-Cent. Nur. II Clinical,NUR-205C-Z06,TH,2023 Fall 1,8/22/2023 - 10/11/2023,07:00 AM - 03:45 PM,Off Site,HOSP,111,LAB,5,8
Patient-Cent. Nur. II Clinical,NUR-205C-Z07,TH,2023 Fall 1,8/22/2023 - 10/11/2023,07:00 AM - 03:45 PM,Off Site,HOSP,111,LAB,0,5
Health Promotion for Fam II,NUR-208-001,T,2023 Fall 1,8/22/2023 - 10/11/2023,09:30 AM - 11:10 AM,Thornley,970,106,HYB,40,46
Health Prom for Fam -Sem,NUR-208S-001,T,2023 Fall 1,8/22/2023 - 10/11/2023,11:45 AM - 01:15 PM,Thornley,970,316,HYB,25,15
Health Prom for Fam -Sem,NUR-208S-002,T,2023 Fall 1,8/22/2023 - 10/11/2023,11:45 AM - 01:15 PM,Thornley,970,318,HYB,25,16
Health Prom for Fam -Sem,NUR-208S-003,T,2023 Fall 1,8/22/2023 - 10/11/2023,11:45 AM - 01:15 PM,Thornley,970,328,HYB,25,15
Health Prom for Fam -Sem,NUR-208S-003,T,2023 Fall 1,8/22/2023 - 10/11/2023,11:45 AM - 01:15 PM,Thornley,970,327,HYB,25,15
Health Prom for Fam -Clin,NUR-208C-Z01,M,2023 Fall 1,8/22/2023 - 10/11/2023,07:00 AM - 03:45 PM,Off Site,HOSP,111,LAB,5,6
Health Prom for Fam -Clin,NUR-208C-Z02,W,2023 Fall 1,8/22/2023 - 10/11/2023,07:00 AM - 03:45 PM,Off Site,HOSP,111,LAB,5,7
Health Prom for Fam -Clin,NUR-208C-Z03,M,2023 Fall 1,8/22/2023 - 10/11/2023,07:00 AM - 03:45 PM,Off Site,HOSP,111,LAB,5,7
Health Prom for Fam -Clin,NUR-208C-Z04,W,2023 Fall 1,8/22/2023 - 10/11/2023,07:00 AM - 03:45 PM,Off Site,HOSP,111,LAB,5,7
Health Prom for Fam -Clin,NUR-208C-Z05,M,2023 Fall 1,8/22/2023 - 10/11/2023,07:00 AM - 03:45 PM,Off Site,HOSP,111,LAB,5,7
Health Prom for Fam -Clin,NUR-208C-Z06,W,2023 Fall 1,8/22/2023 - 10/11/2023,07:00 AM - 03:45 PM,Off Site,HOSP,111,LAB,5,6
Health Prom for Fam -Clin,NUR-208C-Z07,,2023 Fall 1,8/22/2023 - 10/11/2023,,Off Site,HOSP,111,LAB,0,6
Complex Health Problems,NUR-210-001,TH,2023 Fall 1,8/22/2023 - 10/11/2023,09:00 AM - 10:40 AM,Thornley,970,107,HYB,100,77
Complex Health Problems,NUR-210-001,TH,2023 Fall 1,8/22/2023 - 10/11/2023,09:00 AM - 10:40 AM,Thornley,970,108,HYB,100,77
Complex Health Problems - Sem,NUR-210S-001,,2023 Fall 1,8/22/2023 - 10/11/2023,,Thornley,970,228,HYB,24,15
Complex Health Problems - Sem,NUR-210S-003,,2023 Fall 1,8/22/2023 - 10/11/2023,,Thornley,970,228,HYB,24,16
Complex Health Problems - Sem,NUR-210S-004,,2023 Fall 1,8/22/2023 - 10/11/2023,,Thornley,970,228,HYB,24,22
Complex Health Problems - Sem,NUR-210S-005,,2023 Fall 1,8/22/2023 - 10/11/2023,,Thornley,970,228,HYB,24,24
Complex Health Problems - Clin,NUR-210C-Z01,M W,2023 Fall 1,8/22/2023 - 10/11/2023,06:00 AM - 02:45 PM,Off Site,HOSP,111,LAB,8,8
Complex Health Problems - Clin,NUR-210C-Z02,M W,2023 Fall 1,8/22/2023 - 10/11/2023,07:00 AM - 03:45 PM,Off Site,HOSP,111,LAB,8,8
Complex Health Problems - Clin,NUR-210C-Z03,M W,2023 Fall 1,8/22/2023 - 10/11/2023,07:00 AM - 03:45 PM,Off Site,HOSP,111,LAB,8,8
Complex Health Problems - Clin,NUR-210C-Z04,M W,2023 Fall 1,8/22/2023 - 10/11/2023,07:00 AM - 03:45 PM,Off Site,HOSP,111,LAB,8,8
Complex Health Problems - Clin,NUR-210C-Z06,M W,2023 Fall 1,8/22/2023 - 10/11/2023,07:00 AM - 03:45 PM,Off Site,HOSP,111,LAB,8,8
Complex Health Problems - Clin,NUR-210C-Z08,M W,2023 Fall 1,8/22/2023 - 10/11/2023,07:00 AM - 03:45 PM,Off Site,HOSP,111,LAB,8,8
Complex Health Problems - Clin,NUR-210C-Z10,M W,2023 Fall 1,8/22/2023 - 10/11/2023,07:00 AM - 03:45 PM,Off Site,HOSP,111,LAB,8,7
Complex Health Problems - Clin,NUR-210C-Z11,M W,2023 Fall 1,8/22/2023 - 10/11/2023,07:00 AM - 03:45 PM,Off Site,HOSP,111,LAB,8,8
Complex Health Problems - Clin,NUR-210C-Z12,S SU,2023 Fall 1,8/22/2023 - 10/11/2023,07:00 AM - 03:45 PM,Off Site,HOSP,111,LAB,8,6
Complex Health Problems - Clin,NUR-210C-Z13,M W,2023 Fall 1,8/22/2023 - 10/11/2023,07:00 AM - 03:45 PM,Off Site,HOSP,111,LAB,8,8
Gerontology,OTA-155-001,TH,2023 Fall 1,8/22/2023 - 10/11/2023,08:00 AM - 09:50 AM,Thornley,630,116,LEC,25,15
Gerontology,OTA-155-001,W,2023 Fall 1,8/22/2023 - 10/11/2023,12:50 PM - 02:40 PM,Thornley,630,116,LEC,25,15
Psychosocial Dysfunction I,OTA-159-W01,,2023 Fall 1,8/22/2023 - 10/11/2023,,Off Site,,,INT,25,15
Introduction to Philosophy,PHI-101-P02,T TH,2023 Fall 1,8/22/2023 - 10/11/2023,11:30 AM - 02:30 PM,Palmer,8100,144,LEC,30,23
Introduction to Philosophy,PHI-101-W01,,2023 Fall 1,8/22/2023 - 10/11/2023,,Off Site,,,INT,30,27
Introduction to Philosophy,PHI-101-W03,,2023 Fall 1,8/22/2023 - 10/11/2023,,Off Site,,,INT,30,28
Ethics,PHI-110-W01,,2023 Fall 1,8/22/2023 - 10/11/2023,,Off Site,,,INT,30,31
Ethics,PHI-110-W02,,2023 Fall 1,8/22/2023 - 10/11/2023,,Off Site,,,INT,30,27
Ethics,PHI-110-W03,,2023 Fall 1,8/22/2023 - 10/11/2023,,Off Site,,,INT,30,31
Physics I,PHY-201-W01,,2023 Fall 1,8/22/2023 - 10/11/2023,,Off Site,,,INT,35,22
Physics I-Lab,PHY-201L-W01,,2023 Fall 1,8/22/2023 - 10/11/2023,,Off Site,,,INT,35,22
Physics II,PHY-202-W01,,2023 Fall 1,8/22/2023 - 10/11/2023,,Off Site,,,INT,35,10
Physics II-Lab,PHY-202L-W01,,2023 Fall 1,8/22/2023 - 10/11/2023,,Off Site,,,INT,16,10
University Physics I,PHY-221-W01,,2023 Fall 1,8/22/2023 - 10/11/2023,,Off Site,,,INT,35,28
University Physics I-Lab,PHY-221L-W01,,2023 Fall 1,8/22/2023 - 10/11/2023,,Off Site,,,INT,35,26
American Government,PSC-201-W01,,2023 Fall 1,8/22/2023 - 10/11/2023,,Off Site,,,INT,30,28
American Government,PSC-201-W02,,2023 Fall 1,8/22/2023 - 10/11/2023,,Off Site,,,INT,30,29
General Psychology,PSY-201-001,T TH,2023 Fall 1,8/22/2023 - 10/11/2023,06:30 PM - 08:15 PM,Thornley,500,136,HYB,30,23
General Psychology,PSY-201-B01,M W,2023 Fall 1,8/22/2023 - 10/11/2023,10:15 AM - 12:10 PM,Off Site,,,SOM,30,28
General Psychology,PSY-201-D01,M W,2023 Fall 1,8/22/2023 - 10/11/2023,11:00 AM - 12:45 PM,Dorchester,5100,129,HYB,32,30
General Psychology,PSY-201-MP1,T TH,2023 Fall 1,8/22/2023 - 10/11/2023,11:00 AM - 12:45 PM,Mt. Pleasant,9100,107,HYB,35,32
General Psychology,PSY-201-P02,T TH,2023 Fall 1,8/22/2023 - 10/11/2023,08:00 AM - 11:00 AM,Palmer,8100,155,LEC,30,30
General Psychology,PSY-201-P03,T TH,2023 Fall 1,8/22/2023 - 10/11/2023,11:30 AM - 02:30 PM,Palmer,8100,155,LEC,30,29
General Psychology,PSY-201-W01,,2023 Fall 1,8/22/2023 - 10/11/2023,,Off Site,,,INT,30,18
General Psychology,PSY-201-W02,,2023 Fall 1,8/22/2023 - 10/11/2023,,Off Site,,,INT,30,23
General Psychology,PSY-201-W03,,2023 Fall 1,8/22/2023 - 10/11/2023,,Off Site,,,INT,30,23
General Psychology,PSY-201-W04,,2023 Fall 1,8/22/2023 - 10/11/2023,,Off Site,,,INT,30,26
General Psychology,PSY-201-W05,,2023 Fall 1,8/22/2023 - 10/11/2023,,Off Site,,,INT,30,28
